5892,AW00016891,NatalieGonzales,65,50 and above,new,1,60,2,2,2013-11-27,143,0,60,60
5893,AW00016892,RebeccaEvans,66,50 and above,new,1,2342,2,2,2013-10-25,144,0,2342,2342
5894,AW00016893,IsaacHoward,67,50 and above,new,1,2326,3,3,2013-10-17,144,0,2326,2326
5895,AW00016894,AbigailWalker,50,50 and above,new,1,1764,3,3,2013-03-07,151,0,1764,1764
5896,AW00016895,ChloeGonzales,68,50 and above,new,1,1760,3,3,2013-03-19,151,0,1760,1760
5897,AW00016896,NataliePerez,67,50 and above,new,1,1715,3,3,2013-03-16,151,0,1715,1715
5898,AW00016897,LaurenTorres,62,50 and above,new,1,1764,3,3,2013-03-01,151,0,1764,1764
5899,AW00016898,AngelReed,62,50 and above,new,1,1751,2,2,2013-03-26,151,0,1751,1751
5900,AW00016899,WhitneySanchez,82,50 and above,new,1,5,1,1,2013-06-16,148,0,5,5
5901,AW00016900,MiguelJones,82,50 and above,new,1,7,2,2,2013-08-17,146,0,7,7
5902,AW00016901,RickyMunoz,82,50 and above,new,1,40,2,2,2013-09-25,145,0,40,40
5903,AW00016902,ShawnShe,81,50 and above,new,2,212,3,3,2014-01-09,141,8,106,26
5904,AW00016903,IanWright,81,50 and above,new,1,5,1,1,2013-11-12,143,0,5,5
5905,AW00016904,AriannaBailey,81,50 and above,new,1,5,1,1,2013-10-10,144,0,5,5
5906,AW00016905,JanetStewart,82,50 and above,new,1,5,1,1,2013-08-03,146,0,5,5
5907,AW00016906,BrittanyFlores,81,50 and above,new,1,2360,3,3,2013-08-10,146,0,2360,2360
5908,AW00016907,SarahHall,81,50 and above,new,1,2342,2,2,2013-10-25,144,0,2342,2342
5909,AW00016908,KristiPatel,81,50 and above,new,1,2367,3,3,2013-10-06,144,0,2367,2367
5910,AW00016909,ChloeWalker,80,50 and above,new,1,2377,3,3,2013-10-27,144,0,2377,2377
5911,AW00016910,RyanDiaz,81,50 and above,new,2,142,3,3,2013-07-13,147,5,71,28
5912,AW00016911,CalebPatterson,80,50 and above,new,1,59,2,2,2013-09-11,145,0,59,59
5913,AW00016912,DaltonPatterson,80,50 and above,new,1,2381,3,3,2013-11-26,143,0,2381,2381
5914,AW00016913,MarcusFlores,79,50 and above,new,1,14,2,2,2013-08-23,146,0,14,14
5915,AW00016914,AlexandraCampbell,51,50 and above,new,1,2362,4,4,2013-11-28,143,0,2362,2362
5916,AW00016915,MasonPhillips,46,40-49,new,1,2375,2,2,2013-11-28,143,0,2375,2375
5917,AW00016916,CherylDominguez,52,50 and above,new,1,2435,8,8,2013-11-13,143,0,2435,2435
5918,AW00016917,BrettSubram,52,50 and above,new,1,5,1,1,2013-12-09,142,0,5,5
5919,AW00016918,AlexandriaCox,40,40-49,new,1,64,3,3,2014-01-16,141,0,64,64
5920,AW00016919,KaitlinSullivan,75,50 and above,new,2,71,4,4,2013-12-22,142,8,35,8
5921,AW00016920,EduardoStewart,41,40-49,new,1,1701,1,1,2013-03-24,151,0,1701,1701
5922,AW00016921,EdwinJai,41,40-49,new,1,1755,2,2,2013-05-13,149,0,1755,1755
5923,AW00016922,EmmaJackson,42,40-49,new,1,99,4,4,2014-01-22,141,0,99,99
5924,AW00016923,ConnorGonzales,41,40-49,new,1,60,2,2,2013-12-06,142,0,60,60
5925,AW00016924,JuliaPrice,41,40-49,new,1,1775,3,3,2013-04-21,150,0,1775,1775
5926,AW00016925,SpencerPatterson,41,40-49,new,1,1765,4,4,2013-04-09,150,0,1765,1765
5927,AW00016926,RodneySanz,75,50 and above,new,2,45,4,4,2013-12-20,142,7,22,6
5928,AW00016927,RebekahGonzalez,75,50 and above,new,2,39,3,3,2014-01-28,141,11,19,3
5929,AW00016928,BryanStewart,62,50 and above,regular,2,4698,2,2,2013-06-18,148,28,2349,167
5930,AW00016929,SavannahScott,74,50 and above,regular,2,4733,3,3,2013-06-24,148,28,2366,169
5931,AW00016930,KristenZhao,72,50 and above,new,2,54,3,3,2014-01-02,141,9,27,6
5932,AW00016931,DaltonLee,72,50 and above,regular,2,4767,5,5,2013-06-10,148,28,2383,170
5933,AW00016932,AdamKing,57,50 and above,new,2,14,4,3,2013-09-02,145,3,7,4
5934,AW00016933,DonaldArun,52,50 and above,new,2,95,4,4,2013-12-15,142,3,47,31
5935,AW00016934,MicheleVazquez,52,50 and above,new,2,87,4,4,2013-10-21,144,1,43,87
5936,AW00016935,BrucePerez,58,50 and above,new,2,95,4,4,2013-09-24,145,2,47,47
5937,AW00016936,AliceServenti,83,50 and above,new,1,64,3,3,2013-02-18,152,0,64,64
5938,AW00016937,CraigRubio,52,50 and above,new,2,3927,4,4,2013-01-16,153,1,1963,3927
5939,AW00016938,AbigailWilliams,62,50 and above,regular,2,3110,3,3,2013-12-24,142,19,1555,163
5940,AW00016939,BaileyEvans,57,50 and above,new,1,30,2,2,2013-08-22,146,0,30,30
5941,AW00016940,JennyZeng,57,50 and above,vip,2,5006,3,3,2013-12-26,142,16,2503,312
5942,AW00016941,AmyYang,52,50 and above,new,1,65,3,3,2013-12-07,142,0,65,65
5943,AW00016942,KaitlynBennett,66,50 and above,regular,2,2751,3,3,2013-02-17,152,13,1375,211
5944,AW00016943,VeronicaGarcia,76,50 and above,new,1,38,3,3,2013-07-02,147,0,38,38
5945,AW00016944,AlejandroRaji,82,50 and above,new,2,4253,5,5,2013-01-03,153,5,2126,850
5946,AW00016945,BriannaKelly,82,50 and above,regular,2,3262,3,3,2013-12-19,142,19,1631,171
5947,AW00016946,TeresaDiaz,81,50 and above,regular,2,3071,4,4,2013-12-24,142,18,1535,170
5948,AW00016947,SavannahStewart,44,40-49,new,1,1736,2,2,2013-04-16,150,0,1736,1736
5949,AW00016948,EmmaLee,44,40-49,new,3,248,9,8,2014-01-05,141,9,82,27
5950,AW00016949,LuisFlores,44,40-49,new,1,1790,3,3,2013-04-20,150,0,1790,1790
5951,AW00016950,ConnorEdwards,49,40-49,new,3,212,10,8,2013-07-23,147,3,70,70
5952,AW00016951,CassidyBennett,49,40-49,new,1,1736,2,2,2013-04-03,150,0,1736,1736
5953,AW00016952,ThomasMartin,44,40-49,new,1,1736,2,2,2013-05-29,149,0,1736,1736
5954,AW00016953,PaigeWard,49,40-49,new,1,14,2,2,2013-02-02,152,0,14,14
5955,AW00016954,FernandoDavis,50,50 and above,new,1,68,3,3,2014-01-12,141,0,68,68
5956,AW00016955,NathanielBradley,50,50 and above,new,1,1760,3,3,2013-06-28,148,0,1760,1760
5957,AW00016956,AustinFlores,45,40-49,new,1,1701,1,1,2013-04-11,150,0,1701,1701
5958,AW00016957,SethWilson,50,50 and above,new,1,40,2,2,2013-12-21,142,0,40,40
5959,AW00016958,PedroTorres,43,40-49,new,3,168,8,8,2013-04-03,150,2,56,84
5960,AW00016959,CarsonFoster,49,40-49,new,3,136,6,6,2013-08-22,146,5,45,27
5961,AW00016960,PaigeGray,48,40-49,new,1,5,1,1,2013-10-01,144,0,5,5
5962,AW00016961,FaithPerry,43,40-49,new,1,2319,4,4,2013-10-30,144,0,2319,2319
5963,AW00016962,ZacharyColeman,50,50 and above,new,1,14,2,2,2014-01-19,141,0,14,14
5964,AW00016963,FaithHughes,45,40-49,new,1,40,2,2,2013-04-02,150,0,40,40
5965,AW00016964,GavinWood,51,50 and above,new,3,109,6,6,2013-06-23,148,4,36,27
5966,AW00016965,KristiRomero,52,50 and above,new,1,40,2,2,2013-03-18,151,0,40,40
5967,AW00016966,AmandaDiaz,53,50 and above,new,1,5,1,1,2013-12-17,142,0,5,5
5968,AW00016967,NoahHernandez,50,50 and above,new,1,2317,2,2,2013-11-10,143,0,2317,2317
5969,AW00016968,IanGriffin,50,50 and above,new,1,2326,3,3,2013-11-18,143,0,2326,2326
5970,AW00016969,JacksonTurner,49,40-49,new,1,2440,2,2,2013-11-17,143,0,2440,2440
5971,AW00016970,KatherineFoster,47,40-49,new,1,1755,2,2,2013-04-12,150,0,1755,1755
5972,AW00016971,AlexiaBryant,52,50 and above,new,1,64,3,3,2013-06-25,148,0,64,64
5973,AW00016972,LucasHernandez,42,40-49,new,1,1755,2,2,2013-04-12,150,0,1755,1755
5974,AW00016973,KatherineCollins,53,50 and above,new,1,1858,5,5,2013-04-16,150,0,1858,1858
5975,AW00016974,PaigeRivera,47,40-49,new,1,1730,3,3,2013-04-09,150,0,1730,1730
5976,AW00016975,BenjaminLee,54,50 and above,new,1,68,3,3,2013-09-06,145,0,68,68
5977,AW00016976,SandraXu,54,50 and above,new,1,1786,3,3,2013-03-31,151,0,1786,1786
5978,AW00016977,NoahAdams,53,50 and above,new,1,1710,2,2,2013-05-08,149,0,1710,1710
5979,AW00016978,JeremyRivera,54,50 and above,new,1,5,1,1,2013-03-12,151,0,5,5
5980,AW00016979,KaitlynRogers,53,50 and above,new,1,2322,2,2,2013-11-13,143,0,2322,2322
5981,AW00016980,JillMoore,54,50 and above,new,1,40,2,2,2013-04-11,150,0,40,40
5982,AW00016981,HunterSimmons,50,50 and above,new,1,2318,4,4,2013-11-17,143,0,2318,2318
5983,AW00016982,JillianLopez,45,40-49,new,1,90,3,3,2013-01-28,153,0,90,90
5984,AW00016983,GabrielCollins,51,50 and above,new,1,2357,3,3,2013-11-23,143,0,2357,2357
5985,AW00016984,RodneyMoreno,49,40-49,new,1,1760,3,3,2013-05-15,149,0,1760,1760
5986,AW00016985,AdamLi,49,40-49,new,1,14,2,2,2013-08-25,146,0,14,14
5987,AW00016986,SaraAdams,55,50 and above,new,1,69,2,2,2013-07-03,147,0,69,69
5988,AW00016987,MiguelClark,55,50 and above,new,1,2415,2,2,2013-08-13,146,0,2415,2415
5989,AW00016988,BrianBailey,49,40-49,new,1,5,1,1,2013-12-01,142,0,5,5
5990,AW00016989,EmmaRichardson,49,40-49,new,1,2320,1,1,2013-11-26,143,0,2320,2320
5991,AW00016990,ZacharyGriffin,54,50 and above,new,1,60,2,2,2013-06-27,148,0,60,60
5992,AW00016991,BriannaHenderson,55,50 and above,new,1,40,2,2,2013-03-21,151,0,40,40
5993,AW00016992,LucasWatson,44,40-49,new,1,5,1,1,2013-03-31,151,0,5,5
5994,AW00016993,RussellRai,50,50 and above,new,1,125,2,2,2013-06-25,148,0,125,125
5995,AW00016994,DeannaTorres,56,50 and above,new,1,40,2,2,2013-08-31,146,0,40,40
5996,AW00016995,TaylorHall,55,50 and above,new,1,1736,2,2,2013-06-11,148,0,1736,1736
5997,AW00016996,DestinyWalker,55,50 and above,new,1,1755,2,2,2013-06-15,148,0,1755,1755
5998,AW00016997,NatalieAllen,56,50 and above,new,1,1764,3,3,2013-05-19,149,0,1764,1764
5999,AW00016998,JenniferLopez,50,50 and above,new,1,1736,2,2,2013-05-18,149,0,1736,1736
6000,AW00016999,ChloeKelly,50,50 and above,new,1,1736,2,2,2013-05-12,149,0,1736,1736
6001,AW00017000,MirandaHenderson,57,50 and above,new,1,2295,1,1,2013-11-12,143,0,2295,2295
6002,AW00017001,AshleyMoore,56,50 and above,new,1,2342,2,2,2013-11-07,143,0,2342,2342
6003,AW00017002,DylanMartin,51,50 and above,new,1,2332,4,4,2013-11-18,143,0,2332,2332
6004,AW00017003,JoannaDominguez,56,50 and above,new,1,2416,4,4,2013-10-29,144,0,2416,2416
6005,AW00017004,KristaTorres,46,40-49,new,1,2419,3,3,2013-11-01,143,0,2419,2419
6006,AW00017005,PriscillaAnand,57,50 and above,new,1,2376,4,4,2013-11-21,143,0,2376,2376
6007,AW00017006,HunterWilliams,57,50 and above,new,1,2404,4,4,2013-11-22,143,0,2404,2404
6008,AW00017007,SamuelHayes,52,50 and above,new,1,2330,2,2,2013-11-11,143,0,2330,2330
6009,AW00017008,ConnorTurner,52,50 and above,new,1,2317,2,2,2013-11-15,143,0,2317,2317
6010,AW00017009,WyattButler,51,50 and above,new,1,2352,3,3,2013-11-08,143,0,2352,2352
6011,AW00017010,BriannaJames,52,50 and above,new,1,2385,4,4,2013-11-15,143,0,2385,2385
6012,AW00017011,SaraHill,46,40-49,new,1,1751,2,2,2013-05-08,149,0,1751,1751
6013,AW00017012,JoanCollins,56,50 and above,new,1,1751,2,2,2013-05-25,149,0,1751,1751
6014,AW00017013,GabriellaMitchell,58,50 and above,new,1,2401,4,4,2013-11-18,143,0,2401,2401
6015,AW00017014,MichaelHarris,52,50 and above,new,1,5,1,1,2013-02-11,152,0,5,5
6016,AW00017015,KellyPatterson,58,50 and above,new,1,5,1,1,2013-05-03,149,0,5,5
6017,AW00017016,HaileyHughes,57,50 and above,new,1,99,4,4,2013-02-16,152,0,99,99
6018,AW00017017,JeremiahJones,58,50 and above,new,1,2332,3,3,2013-11-28,143,0,2332,2332
6019,AW00017018,MandyGuo,53,50 and above,new,1,94,3,3,2013-05-09,149,0,94,94
6020,AW00017019,AndreaHall,48,40-49,new,1,55,2,2,2013-11-30,143,0,55,55
6021,AW00017020,AshleyBryant,58,50 and above,new,1,1715,3,3,2013-05-02,149,0,1715,1715
6022,AW00017021,NicoleReed,58,50 and above,new,1,1701,1,1,2013-05-21,149,0,1701,1701
6023,AW00017022,KarenMorgan,53,50 and above,new,1,1764,3,3,2013-05-29,149,0,1764,1764
6024,AW00017023,JeremiahHarris,54,50 and above,new,1,1736,2,2,2013-06-12,148,0,1736,1736
6025,AW00017024,JacquelineDiaz,59,50 and above,new,1,1776,3,3,2013-05-09,149,0,1776,1776
6026,AW00017025,RyanTaylor,53,50 and above,new,1,1710,2,2,2013-07-15,147,0,1710,1710
6027,AW00017026,JordanLi,52,50 and above,new,3,261,10,9,2013-03-20,151,1,87,261
6028,AW00017027,BriannaTaylor,53,50 and above,new,3,231,9,8,2013-06-04,148,4,77,57
6029,AW00017028,GraceRichardson,48,40-49,new,1,1764,3,3,2013-05-20,149,0,1764,1764
6030,AW00017029,SuzanneXu,48,40-49,new,1,1760,3,3,2013-05-27,149,0,1760,1760
6031,AW00017030,EmilyRussell,55,50 and above,new,1,1701,1,1,2013-05-06,149,0,1701,1701
6032,AW00017031,GraceThomas,60,50 and above,new,1,14,2,2,2013-04-09,150,0,14,14
6033,AW00017032,AlexandriaFlores,60,50 and above,new,1,13,2,2,2013-10-13,144,0,13,13
6034,AW00017033,CarsonLong,55,50 and above,new,1,29,2,2,2013-04-13,150,0,29,29
6035,AW00017034,LaurenClark,61,50 and above,new,1,1751,2,2,2013-07-28,147,0,1751,1751
6036,AW00017035,JordanFlores,60,50 and above,new,1,59,2,2,2013-02-15,152,0,59,59
6037,AW00017036,SavannahPerez,55,50 and above,new,2,177,4,4,2013-05-31,149,3,88,59
6038,AW00017037,KennethNath,60,50 and above,new,1,2335,3,3,2013-09-04,145,0,2335,2335
6039,AW00017038,ErnestWang,61,50 and above,new,1,2442,3,3,2013-11-02,143,0,2442,2442
6040,AW00017039,ArianaWatson,62,50 and above,new,1,1800,3,3,2013-05-06,149,0,1800,1800
6041,AW00017040,AdamHenderson,56,50 and above,new,1,1760,3,3,2013-05-26,149,0,1760,1760
6042,AW00017041,ConnorPerry,62,50 and above,new,1,1701,1,1,2013-05-21,149,0,1701,1701
6043,AW00017042,TylerJackson,50,50 and above,new,1,1736,2,2,2013-05-27,149,0,1736,1736
6044,AW00017043,IsabellaBennett,51,50 and above,new,1,1760,3,3,2013-05-02,149,0,1760,1760
6045,AW00017044,AnaHayes,61,50 and above,new,1,40,2,2,2013-09-14,145,0,40,40
6046,AW00017045,DerekGoel,45,40-49,regular,2,4480,5,5,2013-04-20,150,26,2240,172
6047,AW00017046,PrestonSai,50,50 and above,regular,2,4467,4,4,2013-04-28,150,26,2233,171
6048,AW00017047,KendraRubio,45,40-49,regular,2,4347,2,2,2013-04-02,150,26,2173,167
6049,AW00017048,NatashaGutierrez,39,50 and above,regular,2,4382,3,3,2013-05-20,149,27,2191,162
6050,AW00017049,KrystalLu,51,50 and above,regular,2,4347,2,2,2013-05-17,149,27,2173,161
6051,AW00017050,CristinaXie,49,40-49,regular,2,4495,5,5,2013-05-14,149,27,2247,166
6052,AW00017051,JessieOrtega,52,50 and above,vip,2,6060,5,5,2013-04-27,150,26,3030,233
6053,AW00017052,RafaelNara,46,40-49,new,2,97,4,4,2013-06-19,148,2,48,48
6054,AW00017053,DeannaRaman,51,50 and above,new,2,124,4,4,2013-09-13,145,4,62,31
6055,AW00017054,ShawnRaje,47,40-49,new,2,84,2,2,2013-10-23,144,5,42,16
6056,AW00017055,WillieShe,39,50 and above,regular,2,4347,2,2,2013-05-20,149,26,2173,167
6057,AW00017056,ShaunLal,50,50 and above,regular,2,4417,3,3,2013-05-22,149,26,2208,169
6058,AW00017057,TashaRaji,50,50 and above,new,2,86,3,3,2014-01-09,141,9,43,9
6059,AW00017058,DestinyLee,52,50 and above,new,2,84,2,2,2013-12-10,142,4,42,21
6060,AW00017059,LouisChen,47,40-49,new,2,124,4,4,2013-12-08,142,6,62,20
6061,AW00017060,GeraldSanz,53,50 and above,new,2,124,4,4,2013-09-14,145,2,62,62
6062,AW00017061,BrandiAlonso,47,40-49,new,2,86,3,3,2013-07-15,147,0,43,86
6063,AW00017062,ChristyLu,52,50 and above,new,2,91,4,4,2013-03-10,151,2,45,45
6064,AW00017063,JaclynWang,54,50 and above,new,2,100,5,5,2013-03-31,151,1,50,100
6065,AW00017064,StephanieGray,48,40-49,regular,2,4506,3,3,2013-05-11,149,26,2253,173
6066,AW00017065,CedricChen,43,40-49,regular,2,4417,3,3,2013-06-23,148,27,2208,163
6067,AW00017066,LoriSerrano,55,50 and above,new,2,105,5,5,2013-10-01,144,2,52,52
6068,AW00017067,AdrienneAlvarez,49,40-49,new,2,114,4,4,2013-12-21,142,4,57,28
6069,AW00017068,ThomasSmith,51,50 and above,new,2,93,3,3,2014-01-08,141,7,46,13
6070,AW00017069,ChristyZheng,46,40-49,regular,2,4426,4,4,2013-06-28,148,27,2213,163
6071,AW00017070,MargaretHuang,46,40-49,new,2,124,4,4,2013-02-20,152,0,62,124
6072,AW00017071,TammyRaji,55,50 and above,regular,2,4417,3,3,2013-06-18,148,27,2208,163
6073,AW00017072,KaitlinKapoor,56,50 and above,new,2,123,4,3,2013-11-25,143,1,61,123
6074,AW00017073,JonathonCarlson,56,50 and above,new,2,79,3,3,2013-10-07,144,2,39,39
6075,AW00017074,RubenMalhotra,56,50 and above,new,2,90,5,5,2013-06-25,148,5,45,18
6076,AW00017075,AimeeGuo,55,50 and above,new,2,77,3,3,2013-08-22,146,0,38,77
6077,AW00017076,NeilSerrano,51,50 and above,new,2,103,4,4,2013-12-26,142,4,51,25
6078,AW00017077,RonaldRaman,57,50 and above,new,2,138,5,5,2013-07-09,147,4,69,34
6079,AW00017078,JennyZhu,56,50 and above,new,2,187,6,5,2013-03-19,151,1,93,187
6080,AW00017079,TracyRai,57,50 and above,regular,2,4417,3,3,2013-06-10,148,27,2208,163
6081,AW00017080,KatelynPeterson,41,40-49,regular,2,2732,5,5,2013-02-26,152,13,1366,210
6082,AW00017081,JenniferMurphy,40,40-49,new,1,75,2,2,2013-07-07,147,0,75,75
6083,AW00017082,MorganSmith,46,40-49,new,2,3892,3,3,2013-02-16,152,6,1946,648
6084,AW00017083,PriscillaRaje,40,40-49,new,1,52,3,3,2013-03-27,151,0,52,52
6085,AW00017084,ByronSerrano,39,50 and above,new,1,31,3,3,2013-10-08,144,0,31,31
6086,AW00017085,EdwinDeng,46,40-49,regular,2,2986,4,4,2013-06-15,148,12,1493,248
6087,AW00017086,XavierAnderson,46,40-49,new,2,4194,3,3,2013-02-13,152,6,2097,699
6088,AW00017087,J├®susDominguez,48,40-49,new,2,75,5,5,2013-07-27,147,0,37,75
6089,AW00017088,WayneYuan,47,40-49,new,1,25,1,1,2013-07-20,147,0,25,25
6090,AW00017089,CrystalZhu,47,40-49,new,1,65,3,3,2013-06-08,148,0,65,65
6091,AW00017090,LeslieAlvarez,47,40-49,new,1,65,3,3,2013-10-15,144,0,65,65
6092,AW00017091,TammyPatel,48,40-49,new,1,32,3,3,2013-12-19,142,0,32,32
6093,AW00017092,DevonBeck,46,40-49,new,1,37,3,3,2013-02-09,152,0,37,37
6094,AW00017093,SethSanchez,46,40-49,vip,3,6918,5,5,2013-11-28,143,15,2306,461
6095,AW00017094,JulioDominguez,46,40-49,regular,2,3001,3,3,2013-06-23,148,12,1500,250
6096,AW00017095,LoganGarcia,48,40-49,regular,2,2760,4,4,2013-03-15,151,14,1380,197
6097,AW00017096,SamanthaBennett,47,40-49,new,2,4144,2,2,2013-02-05,152,6,2072,690
6098,AW00017097,DeannaKapoor,48,40-49,regular,2,3021,5,5,2013-12-05,142,18,1510,167
6099,AW00017098,WillieShan,48,40-49,new,2,2769,3,3,2013-01-16,153,7,1384,395
6100,AW00017099,JoelFernandez,47,40-49,regular,2,2701,2,2,2013-03-13,151,13,1350,207
6101,AW00017100,VincentWang,48,40-49,new,1,96,5,5,2013-09-23,145,0,96,96
6102,AW00017101,ShannonGutierrez,47,40-49,new,2,164,6,5,2013-10-02,144,7,82,23
6103,AW00017102,AndresGoel,47,40-49,new,1,32,3,3,2013-03-12,151,0,32,32
6104,AW00017103,FranklinXu,47,40-49,vip,3,6935,7,7,2013-11-25,143,15,2311,462
6105,AW00017104,CliffordRodriguez,42,40-49,new,1,5,1,1,2013-03-29,151,0,5,5
6106,AW00017105,MadisonWalker,48,40-49,new,2,83,6,6,2013-06-04,148,4,41,20
6107,AW00017106,GinaJim├®nez,49,40-49,new,1,73,4,4,2013-10-03,144,0,73,73
6108,AW00017107,PriscillaYuan,49,40-49,new,2,4179,3,3,2013-02-05,152,6,2089,696
6109,AW00017108,SusanXu,48,40-49,new,1,25,1,1,2013-09-04,145,0,25,25
6110,AW00017109,SydneyWilson,49,40-49,regular,2,2769,5,5,2013-03-09,151,12,1384,230
6111,AW00017110,MeredithGarcia,48,40-49,new,2,47,4,4,2013-09-29,145,6,23,7
6112,AW00017111,JennyChande,50,50 and above,new,1,5,1,1,2013-02-23,152,0,5,5
6113,AW00017112,JanetJimenez,49,40-49,new,1,6,2,2,2013-07-18,147,0,6,6
6114,AW00017113,ClarencePal,49,40-49,new,1,5,1,1,2013-08-19,146,0,5,5
6115,AW00017114,JarrodMehta,43,40-49,vip,3,7275,9,8,2013-11-09,143,15,2425,485
6116,AW00017115,KarenXu,49,40-49,regular,2,3008,4,4,2013-06-11,148,12,1504,250
6117,AW00017116,AlisonNath,40,40-49,new,1,1765,4,4,2013-07-10,147,0,1765,1765
6118,AW00017117,LydiaPrasad,46,40-49,new,1,40,2,2,2013-11-09,143,0,40,40
6119,AW00017118,SaraBlue,45,40-49,new,1,563,4,4,2013-05-23,149,0,563,563
6120,AW00017119,IsabellaHarris,45,40-49,new,3,215,9,9,2013-04-29,150,2,71,107
6121,AW00017120,MicheleRaje,54,50 and above,new,1,1736,2,2,2013-05-22,149,0,1736,1736
6122,AW00017121,LucasBryant,48,40-49,new,1,1736,2,2,2013-05-28,149,0,1736,1736
6123,AW00017122,GabrielleGonzalez,54,50 and above,new,1,59,2,2,2013-04-05,150,0,59,59
6124,AW00017123,PedroRomero,66,50 and above,new,1,563,4,4,2013-06-16,148,0,563,563
6125,AW00017124,KaitlinMadan,66,50 and above,new,1,563,4,4,2013-06-13,148,0,563,563
6126,AW00017125,PaigeRogers,60,50 and above,new,1,540,1,1,2013-10-08,144,0,540,540
6127,AW00017126,NataliePerry,75,50 and above,new,2,127,3,3,2014-01-07,141,5,63,25
6128,AW00017127,MakaylaGray,75,50 and above,new,1,1779,4,4,2013-05-22,149,0,1779,1779
6129,AW00017128,FernandoAlexander,74,50 and above,new,1,1736,2,2,2013-05-22,149,0,1736,1736
6130,AW00017129,GabriellePowell,75,50 and above,new,1,1736,2,2,2013-05-23,149,0,1736,1736
6131,AW00017130,JanetTurner,69,50 and above,new,1,99,4,4,2013-03-05,151,0,99,99
6132,AW00017131,LaurenHenderson,75,50 and above,new,1,5,1,1,2013-12-10,142,0,5,5
6133,AW00017132,IsabellaJames,74,50 and above,new,1,5,1,1,2013-12-05,142,0,5,5
6134,AW00017133,LucasKelly,73,50 and above,new,1,2357,3,3,2013-11-02,143,0,2357,2357
6135,AW00017134,TabithaMehta,73,50 and above,new,1,2377,3,3,2013-11-13,143,0,2377,2377
6136,AW00017135,RichardEdwards,73,50 and above,new,1,2379,3,3,2013-11-20,143,0,2379,2379
6137,AW00017136,GlennYe,73,50 and above,new,1,2297,2,2,2013-11-06,143,0,2297,2297
6138,AW00017137,JasonWashington,73,50 and above,new,1,5,1,1,2013-02-21,152,0,5,5
6139,AW00017138,MelanieJenkins,68,50 and above,new,1,60,2,2,2013-03-23,151,0,60,60
6140,AW00017139,JadeRivera,73,50 and above,new,1,2310,3,3,2013-11-07,143,0,2310,2310
6141,AW00017140,SeanPeterson,73,50 and above,new,1,2320,1,1,2013-11-17,143,0,2320,2320
6142,AW00017141,MakaylaRogers,73,50 and above,new,1,2377,3,3,2013-11-28,143,0,2377,2377
6143,AW00017142,SethFlores,73,50 and above,new,1,1728,3,3,2013-05-26,149,0,1728,1728
6144,AW00017143,DavidRoss,66,50 and above,new,1,1764,3,3,2013-07-06,147,0,1764,1764
6145,AW00017144,LuisGriffin,72,50 and above,new,1,1891,5,5,2013-05-27,149,0,1891,1891
6146,AW00017145,SarahBennett,61,50 and above,new,1,14,2,2,2013-11-13,143,0,14,14
6147,AW00017146,JuanCook,72,50 and above,new,1,40,2,2,2013-11-05,143,0,40,40
6148,AW00017147,JenniferNelson,71,50 and above,new,1,1701,1,1,2013-08-04,146,0,1701,1701
6149,AW00017148,HaileyHenderson,70,50 and above,new,1,1775,3,3,2013-08-26,146,0,1775,1775
6150,AW00017149,StevenRichardson,65,50 and above,new,1,1736,2,2,2013-06-10,148,0,1736,1736
6151,AW00017150,WyattWright,65,50 and above,new,1,1765,4,4,2013-06-18,148,0,1765,1765
6152,AW00017151,JasmineAlexander,65,50 and above,new,1,13,2,2,2014-01-28,141,0,13,13
6153,AW00017152,JackWang,70,50 and above,new,1,13,2,2,2013-08-01,146,0,13,13
6154,AW00017153,DevinButler,71,50 and above,new,1,1745,3,3,2013-06-17,148,0,1745,1745
6155,AW00017154,GeoffreyMartinez,70,50 and above,new,1,1765,4,4,2013-06-15,148,0,1765,1765
6156,AW00017155,SamuelLewis,71,50 and above,new,1,14,2,2,2013-08-02,146,0,14,14
6157,AW00017156,HaileyGonzales,54,50 and above,new,1,2502,5,5,2013-11-06,143,0,2502,2502
6158,AW00017157,WyattJohnson,70,50 and above,new,1,2335,3,3,2013-10-29,144,0,2335,2335
6159,AW00017158,MitchellNara,70,50 and above,new,1,40,2,2,2013-03-22,151,0,40,40
6160,AW00017159,KellieRuiz,69,50 and above,new,1,1736,2,2,2013-06-05,148,0,1736,1736
6161,AW00017160,LouisAndersen,70,50 and above,new,1,5,1,1,2013-11-12,143,0,5,5
6162,AW00017161,KatherineLopez,69,50 and above,new,1,60,2,2,2013-03-27,151,0,60,60
6163,AW00017162,RachelBlue,70,50 and above,new,1,40,2,2,2013-05-01,149,0,40,40
6164,AW00017163,EdwardAdams,69,50 and above,new,1,1732,4,4,2013-06-27,148,0,1732,1732
6165,AW00017164,RyanClark,70,50 and above,new,1,13,2,2,2013-11-15,143,0,13,13
6166,AW00017165,IsaacGonzalez,69,50 and above,new,1,5,1,1,2013-02-13,152,0,5,5
6167,AW00017166,JoshuaSeveral,69,50 and above,new,1,5,1,1,2013-10-26,144,0,5,5
6168,AW00017167,ThomasJenkins,63,50 and above,new,1,1736,2,2,2013-06-16,148,0,1736,1736
6169,AW00017168,JadaPerez,63,50 and above,new,1,5,1,1,2013-06-09,148,0,5,5
6170,AW00017169,EmilyTaylor,68,50 and above,new,1,5,1,1,2013-03-19,151,0,5,5
